county,state,fips,date,Lat,Lon,cases,deaths,people_tested,state_cases,state_deaths,new_cases,new_deaths,new_state_cases,new_state_deaths
Los Angeles,California,6037,8/27/2021,34.30828379,-118.2282411,"1,407,317","25,284",,"4,360,789","65,873","1,930",21,"14,660",59
Los Angeles,California,6037,8/28/2021,34.30828379,-118.2282411,"1,407,317","25,284",,"4,360,789","65,873",0,0,0,0
Los Angeles,California,6037,8/30/2021,34.30828379,-118.2282411,"1,414,854","25,401",,"4,405,324","66,301","2,475",35,"10,613",119
Los Angeles,California,6037,8/31/2021,34.30828379,-118.2282411,"1,414,854","25,401",,"4,405,324","66,301",0,0,0,0
Los Angeles,California,6037,9/1/2021,34.30828379,-118.2282411,"1,419,030","25,454",,"4,418,368","66,470","2,111",20,"6,798",87
Los Angeles,California,6037,9/2/2021,34.30828379,-118.2282411,"1,419,030","25,454",,"4,418,368","66,470",0,0,0,0
Los Angeles,California,6037,9/3/2021,34.30828379,-118.2282411,"1,421,616","25,477",,"4,435,277","66,540","1,056",12,"11,581",48
Los Angeles,California,6037,9/4/2021,34.30828379,-118.2282411,"1,423,620","25,514",,"4,445,862","66,651","2,004",37,"10,585",111
Los Angeles,California,6037,9/5/2021,34.30828379,-118.2282411,"1,423,620","25,533",,"4,451,347","66,791",0,19,"5,485",140
Los Angeles,California,6037,9/6/2021,34.30828379,-118.2282411,"1,423,620","25,533",,"4,451,347","66,791",0,0,0,0
Los Angeles,California,6037,9/7/2021,34.30828379,-118.2282411,"1,427,817","25,611",,"4,462,876","66,975",0,0,0,0
Los Angeles,California,6037,9/8/2021,34.30828379,-118.2282411,"1,427,817","25,630",,"4,472,759","67,100",0,0,"4,165",42
Los Angeles,California,6037,9/9/2021,34.30828379,-118.2282411,"1,427,817","25,630",,"4,472,759","67,100",0,0,0,0
Los Angeles,California,6037,9/10/2021,34.30828379,-118.2282411,"1,433,465","25,688",,"4,489,563","67,223",0,0,130,2
Los Angeles,California,6037,9/11/2021,34.30828379,-118.2282411,"1,435,163","25,713",,"4,497,470","67,298",0,0,0,0
Los Angeles,California,6037,9/12/2021,34.30828379,-118.2282411,"1,437,073","25,767",,"4,608,351","67,645",0,19,"10,768",163
Los Angeles,California,6037,9/13/2021,34.30828379,-118.2282411,"1,439,011","25,775",,"4,610,847","67,672",0,0,0,4
Los Angeles,California,6037,9/14/2021,34.30828379,-118.2282411,"1,440,721","25,799",,"4,620,663","67,781",0,0,0,0
Los Angeles,California,6037,9/15/2021,34.30828379,-118.2282411,"1,442,808","25,828",,"4,629,254","67,880",0,0,0,0
Los Angeles,California,6037,9/16/2021,34.30828379,-118.2282411,"1,444,127","25,849",,"4,636,268","67,966",0,0,0,0
Los Angeles,California,6037,9/17/2021,34.30828379,-118.2282411,"1,445,121","25,852",,"4,644,566","68,019",0,0,0,0
Los Angeles,California,6037,9/18/2021,34.30828379,-118.2282411,"1,446,348","25,870",,"4,651,497","68,087",0,0,0,0
Los Angeles,California,6037,9/19/2021,34.30828379,-118.2282411,"1,448,065","25,911",,"4,659,062","68,239",0,0,0,0
Los Angeles,California,6037,9/20/2021,34.30828379,-118.2282411,"1,449,923","25,942",,"4,668,924","68,392",0,0,-185,12
Los Angeles,California,6037,9/21/2021,34.30828379,-118.2282411,"1,451,438","25,972",,"4,676,539","68,551",0,0,0,0
Los Angeles,California,6037,9/22/2021,34.30828379,-118.2282411,"1,452,998","25,999",,"4,678,891","68,585",0,0,0,0
Los Angeles,California,6037,9/23/2021,34.30828379,-118.2282411,"1,454,172","26,013",,"4,680,552","68,599",0,0,0,0
Los Angeles,California,6037,9/24/2021,34.30828379,-118.2282411,"1,455,155","26,035",,"4,698,504","68,767",0,0,0,0
Los Angeles,California,6037,9/25/2021,34.30828379,-118.2282411,"1,456,275","26,047",,"4,704,036","68,826",0,0,0,0
Los Angeles,California,6037,9/26/2021,34.30828379,-118.2282411,"1,457,672","26,078",,"4,711,012","68,980",0,0,0,0
Los Angeles,California,6037,9/27/2021,34.30828379,-118.2282411,"1,459,182","26,106",,"4,720,273","69,121",0,0,-587,-9
Los Angeles,California,6037,9/28/2021,34.30828379,-118.2282411,"1,460,645","26,126",,"4,729,153","69,225",0,0,0,0
Los Angeles,California,6037,9/29/2021,34.30828379,-118.2282411,"1,462,013","26,143",,"4,731,043","69,246",0,0,0,4
Los Angeles,California,6037,9/30/2021,34.30828379,-118.2282411,"1,463,039","26,153",,"4,732,419","69,256",0,0,0,0
Los Angeles,California,6037,10/1/2021,34.30828379,-118.2282411,"1,463,889","26,179",,"4,746,601","69,449",0,0,0,0
Los Angeles,California,6037,10/2/2021,34.30828379,-118.2282411,"1,464,793","26,195",,"4,751,419","69,492",0,0,213,-8
Los Angeles,California,6037,10/3/2021,34.30828379,-118.2282411,"1,466,248","26,226",,"4,757,349","69,663",0,0,0,0
Los Angeles,California,6037,10/4/2021,34.30828379,-118.2282411,"1,467,450","26,254",,"4,764,554","69,822",0,0,0,2
Los Angeles,California,6037,10/5/2021,34.30828379,-118.2282411,"1,468,634","26,284",,"4,771,626","69,966",0,0,0,0
Los Angeles,California,6037,10/6/2021,34.30828379,-118.2282411,"1,469,790","26,308",,"4,773,284","69,990",0,0,0,0
Los Angeles,California,6037,10/7/2021,34.30828379,-118.2282411,"1,470,829","26,312",,"4,774,445","69,994",0,0,0,0
Los Angeles,California,6037,10/8/2021,34.30828379,-118.2282411,"1,471,645","26,338",,"4,787,635","70,150",0,0,0,0
Los Angeles,California,6037,10/9/2021,34.30828379,-118.2282411,"1,472,419","26,346",,"4,792,729","70,204",0,0,0,0
Los Angeles,California,6037,10/10/2021,34.30828379,-118.2282411,"1,473,410","26,362",,"4,797,024","70,300",0,0,0,0
Los Angeles,California,6037,8/29/2021,34.30828379,-118.2282411,"1,409,684","25,326",,"4,383,152","66,036",0,0,0,0
Los Angeles,California,6037,10/11/2021,34.30828379,-118.2282411,"1,474,518","26,379",,"4,803,869","70,462","1,108",0,"1,108",6
Los Angeles,California,6037,12/28/2021,34.30828379,-118.2282411,"1,696,582","27,637",,"5,515,250","76,520",0,0,0,0
Los Angeles,California,6037,12/29/2021,34.30828379,-118.2282411,"1,741,292","27,640",,"5,558,360","76,523","44,710",3,"44,710",3
Los Angeles,California,6037,1/8/2022,34.30828379,-118.2282411,"2,046,208","27,812",,"6,449,787","77,226",0,0,0,0
Los Angeles,California,6037,1/9/2022,34.30828379,-118.2282411,"2,086,581","27,850",,"6,559,027","77,360",0,0,0,0
Los Angeles,California,6037,1/10/2022,34.30828379,-118.2282411,"2,131,523","27,895",,"6,720,235","77,507",0,0,0,0
Los Angeles,California,6037,1/11/2022,34.30828379,-118.2282411,"2,172,008","27,942",,"6,836,637","77,657",0,0,0,0
Los Angeles,California,6037,1/12/2022,34.30828379,-118.2282411,"2,213,664","28,008",,"6,879,428","77,723",0,0,"7,779",0
Los Angeles,California,6037,1/13/2022,34.30828379,-118.2282411,"2,257,502","28,059",,"6,924,718","77,774",0,0,0,0
Los Angeles,California,6037,1/14/2022,34.30828379,-118.2282411,"2,289,045","28,086",,"7,143,318","77,938",0,0,"1,873",0
Los Angeles,California,6037,1/15/2022,34.30828379,-118.2282411,"2,311,568","28,122",,"7,216,335","78,013",0,0,0,0
Los Angeles,California,6037,1/16/2022,34.30828379,-118.2282411,"2,343,821","28,181",,"7,326,549","78,101",0,0,0,0
Los Angeles,California,6037,1/17/2022,34.30828379,-118.2282411,"2,385,721","28,282",,"7,488,875","78,307",0,0,0,0
Los Angeles,California,6037,1/18/2022,34.30828379,-118.2282411,"2,428,744","28,346",,"7,624,185","78,482",0,0,0,0
Los Angeles,California,6037,1/19/2022,34.30828379,-118.2282411,"2,467,797","28,417",,"7,664,368","78,553",0,0,0,0
Los Angeles,California,6037,1/20/2022,34.30828379,-118.2282411,"2,494,097","28,480",,"7,691,930","78,616",0,0,0,0
Los Angeles,California,6037,1/21/2022,34.30828379,-118.2282411,"2,519,778","28,507",,"7,907,630","78,798",0,0,0,0
Los Angeles,California,6037,1/22/2022,34.30828379,-118.2282411,"2,540,075","28,540",,"7,991,072","78,887",0,0,0,0
Los Angeles,California,6037,1/23/2022,34.30828379,-118.2282411,"2,586,739","28,715",,"8,174,883","79,400","25,971",85,"117,296",261
Los Angeles,California,6037,1/24/2022,34.30828379,-118.2282411,"2,586,739","28,715",,"8,174,414","79,408",0,0,-469,8
Los Angeles,California,6037,1/25/2022,34.30828379,-118.2282411,"2,631,994","28,886",,"8,275,373","79,764","21,609",70,"22,014",75
Los Angeles,California,6037,1/27/2022,34.30828379,-118.2282411,"2,659,414","28,963",,"8,469,208","80,044","10,663",40,"48,021",243
Los Angeles,California,6037,1/30/2022,34.30828379,-118.2282411,"2,695,076","29,195",,"8,587,909","80,678","11,432",96,"49,080",181
Los Angeles,California,6037,1/31/2022,34.30828379,-118.2282411,"2,710,362","29,280",,"8,610,580","80,917","15,286",85,"22,671",239
Los Angeles,California,6037,2/2/2022,34.30828379,-118.2282411,"2,720,216","29,364",,"8,620,460","81,001",0,0,0,0
Los Angeles,California,6037,2/3/2022,34.30828379,-118.2282411,"2,727,159","29,428",,"8,627,403","81,065",0,0,0,0
Los Angeles,California,6037,2/4/2022,34.30828379,-118.2282411,"2,731,409","29,457",,"8,675,356","81,350",0,0,0,0
Los Angeles,California,6037,2/5/2022,34.30828379,-118.2282411,"2,735,688","29,506",,"8,723,377","81,541",0,0,0,0
Los Angeles,California,6037,2/6/2022,34.30828379,-118.2282411,"2,740,700","29,609",,"8,764,163","81,884",0,0,0,0
Los Angeles,California,6037,2/7/2022,34.30828379,-118.2282411,"2,746,866","29,690",,"8,775,650","82,142",0,0,0,20
Los Angeles,California,6037,2/8/2022,34.30828379,-118.2282411,"2,752,398","29,764",,"8,799,757","82,418",0,0,0,0
Los Angeles,California,6037,2/9/2022,34.30828379,-118.2282411,"2,757,058","29,846",,"8,804,417","82,502",0,0,0,0
Los Angeles,California,6037,2/10/2022,34.30828379,-118.2282411,"2,761,870","29,902",,"8,809,229","82,558",0,0,0,0
Los Angeles,California,6037,2/11/2022,34.30828379,-118.2282411,"2,764,073","29,928",,"8,837,366","82,932",0,0,0,0
Los Angeles,California,6037,2/12/2022,34.30828379,-118.2282411,"2,766,161","29,980",,"8,849,745","83,077",0,0,0,0
Los Angeles,California,6037,2/13/2022,34.30828379,-118.2282411,"2,769,372","30,081",,"8,863,723","83,366",0,0,0,0
Los Angeles,California,6037,2/14/2022,34.30828379,-118.2282411,"2,772,569","30,146",,"8,873,200","83,588",0,0,0,0
Los Angeles,California,6037,2/15/2022,34.30828379,-118.2282411,"2,777,165","30,216",,"8,888,536","83,862",0,0,0,0
Los Angeles,California,6037,2/16/2022,34.30828379,-118.2282411,"2,780,323","30,300",,"8,891,694","83,946",0,0,0,0
Los Angeles,California,6037,2/17/2022,34.30828379,-118.2282411,"2,782,953","30,356",,"8,894,324","84,002",0,0,0,0
Los Angeles,California,6037,2/18/2022,34.30828379,-118.2282411,"2,784,276","30,376",,"8,895,647","84,024",0,0,0,0
Los Angeles,California,6037,2/19/2022,34.30828379,-118.2282411,"2,785,449","30,411",,"8,923,984","84,364",0,0,0,0
Los Angeles,California,6037,2/20/2022,34.30828379,-118.2282411,"2,787,359","30,447",,"8,931,967","84,468",0,0,0,0
Los Angeles,California,6037,10/12/2021,34.30828379,-118.2282411,"1,475,694","26,398",,"4,810,222","70,598",0,0,0,0
Los Angeles,California,6037,10/13/2021,34.30828379,-118.2282411,"1,476,791","26,410",,"4,811,779","70,616","1,097",12,"1,097",12
Los Angeles,California,6037,10/14/2021,34.30828379,-118.2282411,"1,477,686","26,414",,"4,813,204","70,620",895,4,895,4
Los Angeles,California,6037,10/15/2021,34.30828379,-118.2282411,"1,477,686","26,443",,"4,825,708","70,829",0,0,0,361
Los Angeles,California,6037,10/16/2021,34.30828379,-118.2282411,"1,479,421","26,446",,"4,830,872","70,874",0,0,0,0
Los Angeles,California,6037,10/17/2021,34.30828379,-118.2282411,"1,480,656","26,473",,"4,835,022","71,032",0,0,0,0
Los Angeles,California,6037,10/18/2021,34.30828379,-118.2282411,"1,481,814","26,506",,"4,842,472","71,203",0,0,0,1
Los Angeles,California,6037,10/19/2021,34.30828379,-118.2282411,"1,483,031","26,527",,"4,848,946","71,328",0,0,0,0
Los Angeles,California,6037,10/20/2021,34.30828379,-118.2282411,"1,484,192","26,540",,"4,850,807","71,341",0,0,0,0
Los Angeles,California,6037,10/21/2021,34.30828379,-118.2282411,"1,485,105","26,549",,"4,852,216","71,350",0,0,0,0
Los Angeles,California,6037,10/22/2021,34.30828379,-118.2282411,"1,485,105","26,549",,"4,854,041","71,417",-664,-3,"-1,575",-26
Los Angeles,California,6037,10/23/2021,34.30828379,-118.2282411,"1,485,105","26,549",,"4,854,041","71,417",0,0,0,0
Los Angeles,California,6037,10/24/2021,34.30828379,-118.2282411,"1,485,105","26,549",,"4,854,041","71,417","-2,397",-50,"-22,736",-351
Los Angeles,California,6037,10/25/2021,34.30828379,-118.2282411,"1,489,380","26,604",,"4,906,317","71,848",0,0,0,0
Los Angeles,California,6037,10/26/2021,34.30828379,-118.2282411,"1,490,698","26,626",,"4,913,324","71,952",0,0,0,0
Los Angeles,California,6037,10/27/2021,34.30828379,-118.2282411,"1,492,106","26,628",,"4,914,732","71,941",0,0,0,0
Los Angeles,California,6037,10/28/2021,34.30828379,-118.2282411,"1,493,170","26,637",,"4,915,796","71,950",0,0,0,0
Los Angeles,California,6037,10/29/2021,34.30828379,-118.2282411,"1,494,119","26,644",,"4,932,240","72,112",0,0,41,1
Los Angeles,California,6037,10/30/2021,34.30828379,-118.2282411,"1,495,014","26,661",,"4,936,466","72,188",0,0,0,0
Los Angeles,California,6037,10/31/2021,34.30828379,-118.2282411,"1,496,593","26,683",,"4,940,995","72,281",0,0,0,0
Los Angeles,California,6037,11/1/2021,34.30828379,-118.2282411,"1,499,911","26,719",,"4,958,810","72,489","1,518",24,"3,168",123
Los Angeles,California,6037,11/2/2021,34.30828379,-118.2282411,"1,501,527","26,740",,"4,960,591","72,511","1,616",21,"1,781",22
Los Angeles,California,6037,11/3/2021,34.30828379,-118.2282411,"1,502,676","26,750",,"4,973,021","72,525","1,149",10,"12,430",14
Los Angeles,California,6037,11/4/2021,34.30828379,-118.2282411,"1,503,664","26,752",,"4,980,260","72,644",988,2,"7,239",119
Los Angeles,California,6037,11/5/2021,34.30828379,-118.2282411,"1,504,843","26,762",,"4,985,032","72,681","1,179",10,"4,772",37
Los Angeles,California,6037,11/6/2021,34.30828379,-118.2282411,"1,506,305","26,796",,"4,990,096","72,857","1,462",34,"5,064",176
Los Angeles,California,6037,11/7/2021,34.30828379,-118.2282411,"1,507,736","26,814",,"4,992,376","72,960","1,431",18,"2,280",103
Los Angeles,California,6037,11/8/2021,34.30828379,-118.2282411,"1,509,073","26,838",,"5,002,154","73,014","1,337",24,"9,778",54
Los Angeles,California,6037,11/9/2021,34.30828379,-118.2282411,"1,510,434","26,856",,"5,005,008","73,105","1,361",18,"2,854",91
Los Angeles,California,6037,11/10/2021,34.30828379,-118.2282411,"1,511,324","26,862",,"5,011,378","73,111",890,6,"6,370",6
Los Angeles,California,6037,11/11/2021,34.30828379,-118.2282411,"1,512,147","26,872",,"5,015,745","73,233",823,10,"4,367",122
Los Angeles,California,6037,11/12/2021,34.30828379,-118.2282411,"1,513,016","26,903",,"5,020,852","73,299",869,31,"5,107",66
Los Angeles,California,6037,11/13/2021,34.30828379,-118.2282411,"1,514,282","26,923",,"5,025,778","73,405","1,266",20,"4,926",106
Los Angeles,California,6037,11/14/2021,34.30828379,-118.2282411,"1,515,324","26,949",,"5,031,322","73,552","1,042",26,"5,544",147
Los Angeles,California,6037,11/15/2021,34.30828379,-118.2282411,"1,516,901","26,973",,"5,033,964","73,694","1,577",24,"2,642",142
Los Angeles,California,6037,11/16/2021,34.30828379,-118.2282411,"1,518,732","26,999",,"5,035,795","73,720","1,831",26,"1,831",26
Los Angeles,California,6037,11/17/2021,34.30828379,-118.2282411,"1,519,781","27,010",,"5,045,896","73,731","1,049",11,"10,101",11
Los Angeles,California,6037,11/18/2021,34.30828379,-118.2282411,"1,520,504","27,017",,"5,050,339","73,856",723,7,"4,443",125
Los Angeles,California,6037,11/19/2021,34.30828379,-118.2282411,"1,521,197","27,046",,"5,054,726","73,939",693,29,"4,387",83
Los Angeles,California,6037,11/20/2021,34.30828379,-118.2282411,"1,522,240","27,074",,"5,056,610","74,093","1,043",28,"1,884",154
Los Angeles,California,6037,11/21/2021,34.30828379,-118.2282411,"1,522,240","27,074",,"5,056,610","74,098",0,0,0,5
Los Angeles,California,6037,11/22/2021,34.30828379,-118.2282411,"1,524,294","27,102",,"5,058,664","74,129","2,054",28,"2,054",31
Los Angeles,California,6037,11/23/2021,34.30828379,-118.2282411,"1,524,912","27,121",,"5,059,282","74,152",618,19,618,23
Los Angeles,California,6037,11/24/2021,34.30828379,-118.2282411,"1,525,486","27,128",,"5,073,933","74,159",574,7,"14,651",7
Los Angeles,California,6037,11/25/2021,34.30828379,-118.2282411,"1,526,272","27,138",,"5,079,168","74,367",786,10,"5,235",208
Los Angeles,California,6037,11/26/2021,34.30828379,-118.2282411,"1,527,132","27,166",,"5,084,546","74,473",860,28,"5,378",106
Los Angeles,California,6037,11/27/2021,34.30828379,-118.2282411,"1,528,586","27,184",,"5,086,768","74,561","1,454",18,"2,222",88
Los Angeles,California,6037,11/28/2021,34.30828379,-118.2282411,"1,530,526","27,208",,"5,097,638","74,669","1,940",24,"10,870",108
Los Angeles,California,6037,11/29/2021,34.30828379,-118.2282411,"1,530,526","27,208",,"5,097,638","74,669",0,0,0,0
Los Angeles,California,6037,12/30/2021,34.30828379,-118.2282411,"1,757,522","27,647",,"5,692,029","76,540","16,230",7,"133,669",17
Los Angeles,California,6037,1/3/2022,34.30828379,-118.2282411,"1,887,526","27,756",,"6,003,152","77,026","43,604",28,"108,391",234
Los Angeles,California,6037,1/26/2022,34.30828379,-118.2282411,"2,631,994","28,886",,"8,275,373","79,764",0,0,0,0
Los Angeles,California,6037,1/28/2022,34.30828379,-118.2282411,"2,668,094","28,998",,"8,509,617","80,176","8,680",35,"40,409",132
Los Angeles,California,6037,2/21/2022,34.30828379,-118.2282411,"2,789,292","30,519",,"8,946,146","84,739",0,0,0,11
Los Angeles,California,6037,3/17/2022,34.30828379,-118.2282411,"2,823,354","31,462",,"9,065,637","88,024",0,0,0,0
Los Angeles,California,6037,3/18/2022,34.30828379,-118.2282411,"2,825,423","31,491",,"9,075,006","88,209",0,0,0,0
Los Angeles,California,6037,3/19/2022,34.30828379,-118.2282411,"2,826,077","31,508",,"9,076,298","88,251",0,0,0,0
Los Angeles,California,6037,3/20/2022,34.30828379,-118.2282411,"2,826,928","31,535",,"9,080,457","88,351",0,0,0,0
Los Angeles,California,6037,3/21/2022,34.30828379,-118.2282411,"2,827,802","31,561",,"9,085,264","88,476",0,0,0,0
Los Angeles,California,6037,3/22/2022,34.30828379,-118.2282411,"2,829,091","31,576",,"9,088,902","88,579",0,0,0,0
Los Angeles,California,6037,3/23/2022,34.30828379,-118.2282411,"2,830,048","31,594",,"9,089,859","88,597",0,0,0,0
Los Angeles,California,6037,3/24/2022,34.30828379,-118.2282411,"2,830,048","31,594",,"9,089,859","88,597",0,0,0,0
Los Angeles,California,6037,3/25/2022,34.30828379,-118.2282411,"2,831,103","31,619",,"9,095,314","88,742",0,0,0,0
Los Angeles,California,6037,3/26/2022,34.30828379,-118.2282411,"2,831,655","31,626",,"9,096,593","88,758",0,0,0,0
Los Angeles,California,6037,3/27/2022,34.30828379,-118.2282411,"2,832,706","31,655",,"9,099,537","88,879",0,0,0,0
Los Angeles,California,6037,3/28/2022,34.30828379,-118.2282411,"2,833,206","31,669",,"9,105,480","88,950",0,0,0,0
Los Angeles,California,6037,3/29/2022,34.30828379,-118.2282411,"2,834,317","31,683",,"9,109,754","89,012",0,0,0,0
Los Angeles,California,6037,3/30/2022,34.30828379,-118.2282411,"2,834,317","31,683",,"9,109,754","89,012",0,0,0,0
Los Angeles,California,6037,3/31/2022,34.30828379,-118.2282411,"2,834,317","31,683",,"9,109,754","89,012",0,0,0,0
Los Angeles,California,6037,4/1/2022,34.30828379,-118.2282411,"2,836,605","31,710",,"9,112,044","89,052",0,0,0,0
Los Angeles,California,6037,4/2/2022,34.30828379,-118.2282411,"2,837,430","31,722",,"9,119,178","89,155",0,0,-59,1
Los Angeles,California,6037,4/3/2022,34.30828379,-118.2282411,"2,838,442","31,739",,"9,120,316","89,221",0,0,0,0
Los Angeles,California,6037,4/4/2022,34.30828379,-118.2282411,"2,839,480","31,754",,"9,121,363","89,247",0,0,0,0
Los Angeles,California,6037,4/5/2022,34.30828379,-118.2282411,"2,843,599","31,770",,"9,132,927","89,358",0,0,0,0
Los Angeles,California,6037,4/6/2022,34.30828379,-118.2282411,"2,843,599","31,770",,"9,132,927","89,358",0,0,0,0
Los Angeles,California,6037,4/7/2022,34.30828379,-118.2282411,"2,843,599","31,770",,"9,132,927","89,358",0,0,"2,316",0
Los Angeles,California,6037,4/8/2022,34.30828379,-118.2282411,"2,846,303","31,807",,"9,135,704","89,403",0,0,0,0
Los Angeles,California,6037,4/9/2022,34.30828379,-118.2282411,"2,847,097","31,819",,"9,136,621","89,428",0,0,0,0
Los Angeles,California,6037,4/10/2022,34.30828379,-118.2282411,"2,848,030","31,830",,"9,137,596","89,550",0,0,0,0
Los Angeles,California,6037,4/11/2022,34.30828379,-118.2282411,"2,849,185","31,839",,"9,150,534","89,556",0,0,0,0
Los Angeles,California,6037,4/12/2022,34.30828379,-118.2282411,"2,850,480","31,852",,"9,157,755","89,666",0,0,0,0
Los Angeles,California,6037,4/13/2022,34.30828379,-118.2282411,"2,850,480","31,852",,"9,157,755","89,670",0,0,0,0
Los Angeles,California,6037,4/14/2022,34.30828379,-118.2282411,"2,850,480","31,852",,"9,157,755","89,670",0,0,0,0
Los Angeles,California,6037,4/15/2022,34.30828379,-118.2282411,"2,853,706","31,872",,"9,160,986","89,697",0,0,0,0
Los Angeles,California,6037,4/16/2022,34.30828379,-118.2282411,"2,854,567","31,884",,"9,171,381","89,797",0,0,0,0
Los Angeles,California,6037,4/17/2022,34.30828379,-118.2282411,"2,855,687","31,899",,"9,172,767","89,838",0,0,0,0
Los Angeles,California,6037,4/18/2022,34.30828379,-118.2282411,"2,857,772","31,913",,"9,174,880","89,852",0,0,0,0
Los Angeles,California,6037,11/30/2021,34.30828379,-118.2282411,"1,532,430","27,225",,"5,105,427","74,781",0,0,0,0
Los Angeles,California,6037,12/1/2021,34.30828379,-118.2282411,"1,534,720","27,244",,"5,107,717","74,800",0,0,0,0
Los Angeles,California,6037,12/2/2021,34.30828379,-118.2282411,"1,536,351","27,246",,"5,109,348","74,802",0,0,0,0
Los Angeles,California,6037,12/3/2021,34.30828379,-118.2282411,"1,537,450","27,248",,"5,127,121","74,911",0,0,0,0
Los Angeles,California,6037,12/4/2021,34.30828379,-118.2282411,"1,538,451","27,262",,"5,128,725","74,953",0,0,0,0
Los Angeles,California,6037,12/5/2021,34.30828379,-118.2282411,"1,540,200","27,275",,"5,138,995","75,080",0,0,0,0
Los Angeles,California,6037,12/6/2021,34.30828379,-118.2282411,"1,541,886","27,288",,"5,146,771","75,178",0,0,0,0
Los Angeles,California,6037,12/7/2021,34.30828379,-118.2282411,"1,545,583","27,325",,"5,155,233","75,270","1,799",21,"1,799",23
Los Angeles,California,6037,12/8/2021,34.30828379,-118.2282411,"1,547,042","27,330",,"5,156,692","75,275","1,459",5,"1,459",5
Los Angeles,California,6037,12/9/2021,34.30828379,-118.2282411,"1,547,042","27,330",,"5,156,692","75,275",0,0,0,0
Los Angeles,California,6037,12/10/2021,34.30828379,-118.2282411,"1,548,157","27,341",,"5,171,651","75,378",0,0,0,0
Los Angeles,California,6037,12/11/2021,34.30828379,-118.2282411,"1,549,296","27,352",,"5,177,395","75,428",0,0,0,0
Los Angeles,California,6037,12/12/2021,34.30828379,-118.2282411,"1,551,117","27,369",,"5,182,686","75,517",0,0,0,0
Los Angeles,California,6037,12/13/2021,34.30828379,-118.2282411,"1,553,366","27,388",,"5,191,014","75,603",0,0,0,0
Los Angeles,California,6037,12/14/2021,34.30828379,-118.2282411,"1,556,685","27,413",,"5,199,762","75,698",0,0,0,19
Los Angeles,California,6037,12/15/2021,34.30828379,-118.2282411,"1,560,377","27,432",,"5,203,454","75,718",0,0,0,0
Los Angeles,California,6037,12/16/2021,34.30828379,-118.2282411,"1,563,879","27,441",,"5,206,956","75,727",0,0,0,0
Los Angeles,California,6037,12/17/2021,34.30828379,-118.2282411,"1,567,133","27,448",,"5,226,183","75,826",0,0,0,0
Los Angeles,California,6037,12/18/2021,34.30828379,-118.2282411,"1,570,230","27,473",,"5,237,078","75,878",0,0,0,0
Los Angeles,California,6037,12/19/2021,34.30828379,-118.2282411,"1,576,702","27,488",,"5,249,273","75,958",0,0,0,0
Los Angeles,California,6037,12/20/2021,34.30828379,-118.2282411,"1,585,313","27,512",,"5,269,446","76,054",0,0,0,0
Los Angeles,California,6037,12/21/2021,34.30828379,-118.2282411,"1,595,239","27,533",,"5,289,904","76,126",0,0,0,0
Los Angeles,California,6037,12/22/2021,34.30828379,-118.2282411,"1,595,239","27,533",,"5,289,904","76,126",0,0,0,0
Los Angeles,California,6037,12/23/2021,34.30828379,-118.2282411,"1,616,033","27,546",,"5,310,698","76,139",0,0,0,0
Los Angeles,California,6037,12/24/2021,34.30828379,-118.2282411,"1,623,442","27,555",,"5,327,107","76,175",0,0,0,0
Los Angeles,California,6037,12/25/2021,34.30828379,-118.2282411,"1,632,893","27,576",,"5,377,245","76,255",0,0,0,0
Los Angeles,California,6037,12/26/2021,34.30828379,-118.2282411,"1,649,376","27,601",,"5,407,310","76,336",0,0,0,0
Los Angeles,California,6037,12/27/2021,34.30828379,-118.2282411,"1,669,545","27,625",,"5,456,421","76,437",0,0,0,0
Los Angeles,California,6037,12/31/2021,34.30828379,-118.2282411,"1,780,154","27,671",,"5,768,815","76,634","22,632",24,"76,786",94
Los Angeles,California,6037,1/4/2022,34.30828379,-118.2282411,"1,921,890","27,772",,"6,037,516","77,043","34,364",16,"34,364",17
Los Angeles,California,6037,1/29/2022,34.30828379,-118.2282411,"2,683,644","29,099",,"8,538,829","80,497","15,550",101,"29,212",321
Los Angeles,California,6037,2/22/2022,34.30828379,-118.2282411,"2,791,630","30,587",,"8,959,490","84,980",0,0,0,0
Los Angeles,California,6037,2/23/2022,34.30828379,-118.2282411,"2,793,776","30,650",,"8,961,636","85,043",0,0,0,0
Los Angeles,California,6037,2/24/2022,34.30828379,-118.2282411,"2,793,776","30,650",,"8,961,636","85,043",0,0,0,0
Los Angeles,California,6037,2/25/2022,34.30828379,-118.2282411,"2,796,560","30,716",,"8,978,479","85,468",0,0,0,0
Los Angeles,California,6037,2/26/2022,34.30828379,-118.2282411,"2,797,628","30,773",,"8,981,736","85,557",0,0,0,0
Los Angeles,California,6037,2/27/2022,34.30828379,-118.2282411,"2,799,169","30,853",,"8,987,156","85,827",0,0,0,0
Los Angeles,California,6037,2/28/2022,34.30828379,-118.2282411,"2,800,741","30,911",,"8,997,446","86,026",0,0,0,0
Los Angeles,California,6037,3/1/2022,34.30828379,-118.2282411,"2,802,123","30,957",,"9,003,969","86,238",0,0,0,0
Los Angeles,California,6037,3/2/2022,34.30828379,-118.2282411,"2,803,476","31,005",,"9,005,322","86,286",0,0,0,0
Los Angeles,California,6037,3/3/2022,34.30828379,-118.2282411,"2,803,476","31,005",,"9,005,322","86,286",0,0,0,0
Los Angeles,California,6037,3/4/2022,34.30828379,-118.2282411,"2,805,119","31,046",,"9,016,117","86,631",0,0,0,0
